Period,Temporal replication,MPA,MPA Year,Site,Latitude,Longitude,Year,No. Transects,Area (m2),Susceptible species,Family/Subfamily,Group Species,Healthy,SCTLD,Dead
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Montastraeidae ,Montastraea cavernosa,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Mussinae,Mussa angulosa,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Merulinidae,Orbicella annularis,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Merulinidae,Orbicella faveolata,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Merulinidae,Orbicella franksi,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Poritidae,Porites astreoides,4.4375,0.1875,0.0625
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Poritidae,Branching Porites,0.0625,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Poritidae,Branching Porites,0.0625,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Poritidae,Branching Porites,0.0625,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Poritidae,Branching Porites,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Faviinae,Pseudodiploria clivosa,2.3125,0.125,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Faviinae,Pseudodiploria strigosa,1.75,0.5,1.375
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Mussinae,Scolymia spp.,0.0625,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Mussinae,Scolymia spp.,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Siderastreidae,Siderastrea radians,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,Yes,Siderastreidae,Siderastrea siderea,0.3125,0.375,0.75
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,APFFIC,2012,Microatolones 5m,20.5073,-86.7587,2019,16,160,No,Astrocoeniidae ,Stephanocoenia intersepta,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Acroporidae,Acropora palmata,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia (encrusting),21.66666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Agaricia tenuifolia,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Faviinae,Colpophyllia natans,0.5,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Faviinae,Diploria labyrinthiformis,0.166666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Meandrinidae ,Eusmilia fastigiata,0.166666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Faviinae,Favia fragum,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Agariciidae,Helioseris cucullata,0.5,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Pocilloporidae,Madracis spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Pocilloporidae,Madracis spp.,0.333333333,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Montastraeidae ,Montastraea cavernosa,3,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Mussinae,Mussa angulosa,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0.5,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Merulinidae,Orbicella annularis,1,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Merulinidae,Orbicella faveolata,1,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Merulinidae,Orbicella franksi,0.333333333,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Poritidae,Porites astreoides,0.833333333,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Poritidae,Branching Porites,0.166666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Poritidae,Branching Porites,0.166666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Faviinae,Pseudodiploria strigosa,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Mussinae,Scolymia spp.,0.166666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Siderastreidae,Siderastrea radians,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,Yes,Siderastreidae,Siderastrea siderea,3.666666667,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,RBBC,1996,MX1075,18.44171156,-87.4301229,2018,6,60,No,Astrocoeniidae ,Stephanocoenia intersepta,2.333333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Acroporidae,Acropora palmata,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia (encrusting),15,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia (encrusting),0.5,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia (encrusting),0.5,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Agaricia tenuifolia,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Faviinae,Colpophyllia natans,0.833333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Faviinae,Diploria labyrinthiformis,0.166666667,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Meandrinidae ,Eusmilia fastigiata,1,0,0.333333333
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Faviinae,Favia fragum,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Agariciidae,Helioseris cucullata,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Isophyllia spp.,0.166666667,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Pocilloporidae,Madracis spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Pocilloporidae,Madracis spp.,0.166666667,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Meandrinidae ,Meandrina spp.,2.833333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Montastraeidae ,Montastraea cavernosa,4.833333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Mussinae,Mussa angulosa,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Merulinidae,Orbicella annularis,0.833333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Merulinidae,Orbicella faveolata,0.5,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Merulinidae,Orbicella franksi,0.333333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Poritidae,Porites astreoides,1.833333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Poritidae,Branching Porites,0.666666667,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Faviinae,Pseudodiploria clivosa,0.333333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Faviinae,Pseudodiploria strigosa,0.166666667,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Siderastreidae,Siderastrea radians,5.333333333,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,Yes,Siderastreidae,Siderastrea siderea,3.833333333,0.333333333,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,RBBC,1996,MX2078,18.54257427,-87.42532494,2018,6,60,No,Astrocoeniidae ,Stephanocoenia intersepta,4.333333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Acroporidae,Acropora palmata,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia (encrusting),22.29166667,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia (encrusting),0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia (encrusting),0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Agaricia tenuifolia,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Faviinae,Colpophyllia natans,0.833333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Faviinae,Diploria labyrinthiformis,0.833333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Meandrinidae ,Eusmilia fastigiata,1.041666667,0,0.208333333
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Faviinae,Favia fragum,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Agariciidae,Helioseris cucullata,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Pocilloporidae,Madracis spp.,0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Pocilloporidae,Madracis spp.,0.625,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Meandrinidae ,Meandrina spp.,0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Meandrinidae ,Meandrina spp.,2.708333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Montastraeidae ,Montastraea cavernosa,8.541666667,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Mussinae,Mussa angulosa,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Mycetophyllia spp.,0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Mussinae,Mycetophyllia spp.,0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Merulinidae,Orbicella annularis,0.833333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Merulinidae,Orbicella faveolata,0.416666667,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Merulinidae,Orbicella franksi,4.791666667,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Poritidae,Porites astreoides,1.458333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Poritidae,Branching Porites,0.208333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Faviinae,Pseudodiploria strigosa,0.416666667,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Siderastreidae,Siderastrea radians,0.833333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,Yes,Siderastreidae,Siderastrea siderea,12.08333333,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,RBBC,1996,MX2080,18.59890577,-87.41928854,2020,5,48,No,Astrocoeniidae ,Stephanocoenia intersepta,2.291666667,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Acroporidae,Acropora palmata,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia (encrusting),15.27027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia (encrusting),0.27027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Agaricia tenuifolia,2.567567568,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Faviinae,Colpophyllia natans,0.675675676,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Faviinae,Diploria labyrinthiformis,1.621621622,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Meandrinidae ,Eusmilia fastigiata,1.486486486,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Faviinae,Favia fragum,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Agariciidae,Helioseris cucullata,0.135135135,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Isophyllia spp.,0.27027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Pocilloporidae,Madracis spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Pocilloporidae,Madracis spp.,0.27027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Meandrinidae ,Meandrina spp.,0.27027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Montastraeidae ,Montastraea cavernosa,6.351351351,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Mussinae,Mussa angulosa,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Mussinae,Mycetophyllia spp.,0.675675676,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Merulinidae,Orbicella annularis,7.837837838,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Merulinidae,Orbicella faveolata,2.837837838,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Merulinidae,Orbicella franksi,0.27027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Poritidae,Porites astreoides,12.7027027,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Poritidae,Branching Porites,0.675675676,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Poritidae,Branching Porites,0.405405405,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Poritidae,Branching Porites,4.324324324,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Post,No,RBBC,1996,MX3082,18.7547453,-87.34291825,2020,8,74,Yes,Faviinae,Pseudodiploria strigosa,1.891891892,0,0
